Target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1,37,42,55,19,241,0,0,0,0,0,0,0,0,0,0,0
1,36,46,65,106,104,61,57,9,0,0,0,0,0,0,0,0
1,42,107,55,4,25,0,0,0,0,0,0,0,0,0,0,0
1,37,49,64,106,4,0,0,0,0,0,0,0,0,0,0,0
1,38,261,107,19,57,8,0,0,0,0,0,0,0,0,0,0
1,38,43,17,57,52,237,24,0,0,0,0,0,0,0,0,0
1,36,46,55,11,57,0,0,0,0,0,0,0,0,0,0,0
1,259,261,4,24,0,0,0,0,0,0,0,0,0,0,0,0
1,37,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,261,64,106,19,28,0,0,0,0,0,0,0,0,0,0
1,38,46,64,57,4,0,0,0,0,0,0,0,0,0,0,0
1,40,43,17,332,236,0,0,0,0,0,0,0,0,0,0,0
1,37,36,49,64,65,11,57,237,51,0,0,0,0,0,0,0
1,38,47,104,57,28,25,0,0,0,0,0,0,0,0,0,0
1,37,42,64,55,19,61,52,237,105,24,0,0,0,0,0,0
1,49,11,4,29,0,0,0,0,0,0,0,0,0,0,0,0
1,40,46,17,9,25,0,0,0,0,0,0,0,0,0,0,0
1,318,261,57,4,51,105,0,0,0,0,0,0,0,0,0,0
1,259,42,4,25,0,0,0,0,0,0,0,0,0,0,0,0
1,38,261,62,6,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,261,26,17,241,0,0,0,0,0,0,0,0,0,0,0
1,36,41,64,55,57,51,0,0,0,0,0,0,0,0,0,0
1,37,41,21,29,0,0,0,0,0,0,0,0,0,0,0,0
1,37,43,19,57,9,24,0,0,0,0,0,0,0,0,0,0
1,259,17,52,8,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,106,11,1605,9,0,0,0,0,0,0,0,0,0
1,37,46,64,17,29,0,0,0,0,0,0,0,0,0,0,0
1,37,46,55,11,57,10,0,0,0,0,0,0,0,0,0,0
1,36,35,41,17,61,27,25,0,0,0,0,0,0,0,0,0
1,48,104,58,10,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,55,17,1605,0,0,0,0,0,0,0,0,0,0,0
1,36,261,62,64,106,243,105,0,0,0,0,0,0,0,0,0
1,37,46,62,57,1605,4,0,0,0,0,0,0,0,0,0,0
1,38,261,64,106,4,0,0,0,0,0,0,0,0,0,0,0
1,36,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,62,64,106,17,9,105,25,0,0,0,0,0,0,0,0
1,37,47,26,17,10,0,0,0,0,0,0,0,0,0,0,0
1,46,57,1606,1607,0,0,0,0,0,0,0,0,0,0,0,0
1,50,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,261,57,4,24,0,0,0,0,0,0,0,0,0,0,0
1,318,46,11,8,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,62,64,106,11,57,29,0,0,0,0,0,0,0,0
1,46,62,21,237,0,0,0,0,0,0,0,0,0,0,0,0
1,40,47,62,64,4,0,0,0,0,0,0,0,0,0,0,0
1,36,46,17,57,29,0,0,0,0,0,0,0,0,0,0,0
1,38,41,62,64,106,58,52,0,0,0,0,0,0,0,0,0
1,318,43,64,11,61,9,0,0,0,0,0,0,0,0,0,0
1,259,41,57,4,0,0,0,0,0,0,0,0,0,0,0,0
1,37,43,62,4,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,237,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,41,62,64,19,237,0,0,0,0,0,0,0,0,0,0
1,36,261,104,24,0,0,0,0,0,0,0,0,0,0,0,0
1,36,42,64,19,59,237,25,0,0,0,0,0,0,0,0,0
1,62,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1,318,261,64,24,0,0,0,0,0,0,0,0,0,0,0,0
1,258,49,64,21,29,0,0,0,0,0,0,0,0,0,0,0
1,41,11,61,24,0,0,0,0,0,0,0,0,0,0,0,0
1,43,64,104,61,237,25,0,0,0,0,0,0,0,0,0,0
1,36,49,4,18,0,0,0,0,0,0,0,0,0,0,0,0
1,38,43,64,65,106,55,4,0,0,0,0,0,0,0,0,0
1,318,43,4,18,0,0,0,0,0,0,0,0,0,0,0,0
1,42,64,106,55,11,29,0,0,0,0,0,0,0,0,0,0
1,38,265,11,4,0,0,0,0,0,0,0,0,0,0,0,0
1,38,41,65,4,0,0,0,0,0,0,0,0,0,0,0,0
1,258,46,106,4,0,0,0,0,0,0,0,0,0,0,0,0
1,259,49,64,11,61,29,0,0,0,0,0,0,0,0,0,0
1,38,46,64,106,11,28,236,0,0,0,0,0,0,0,0,0
1,37,46,64,236,0,0,0,0,0,0,0,0,0,0,0,0
1,37,43,5,25,0,0,0,0,0,0,0,0,0,0,0,0
1,38,41,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,259,293,64,21,9,0,0,0,0,0,0,0,0,0,0,0
1,37,261,62,61,4,18,0,0,0,0,0,0,0,0,0,0
1,36,46,19,57,9,0,0,0,0,0,0,0,0,0,0,0
1,39,43,11,237,18,0,0,0,0,0,0,0,0,0,0,0
1,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,17,28,24,0,0,0,0,0,0,0,0,0,0,0
1,37,46,57,4,25,0,0,0,0,0,0,0,0,0,0,0
1,38,46,64,106,11,57,244,0,0,0,0,0,0,0,0,0
1,36,46,64,106,55,11,29,0,0,0,0,0,0,0,0,0
1,38,46,5,24,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,11,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,64,11,28,0,0,0,0,0,0,0,0,0,0,0
1,318,43,62,64,106,104,237,25,0,0,0,0,0,0,0,0
1,37,46,17,57,28,0,0,0,0,0,0,0,0,0,0,0
1,318,46,62,64,106,5,24,0,0,0,0,0,0,0,0,0
1,37,261,62,64,106,57,4,0,0,0,0,0,0,0,0,0
1,38,46,64,106,5,0,0,0,0,0,0,0,0,0,0,0
1,38,46,62,64,104,29,236,0,0,0,0,0,0,0,0,0
1,259,49,11,241,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,64,11,332,0,0,0,0,0,0,0,0,0,0,0
1,49,104,57,28,0,0,0,0,0,0,0,0,0,0,0,0
1,36,47,64,55,57,4,0,0,0,0,0,0,0,0,0,0
1,318,261,17,61,0,0,0,0,0,0,0,0,0,0,0,0
1,47,11,28,105,24,0,0,0,0,0,0,0,0,0,0,0
1,38,46,64,17,57,1605,29,0,0,0,0,0,0,0,0,0
1,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,106,55,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,65,11,57,9,0,0,0,0,0,0,0,0,0
1,46,64,57,4,0,0,0,0,0,0,0,0,0,0,0,0
1,38,49,58,57,4,0,0,0,0,0,0,0,0,0,0,0
1,38,46,64,11,9,0,0,0,0,0,0,0,0,0,0,0
1,37,46,104,10,25,0,0,0,0,0,0,0,0,0,0,0
1,36,46,64,106,104,1605,0,0,0,0,0,0,0,0,0,0
1,37,47,11,17,7,0,0,0,0,0,0,0,0,0,0,0
1,318,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,262,62,64,58,5,51,105,0,0,0,0,0,0,0,0
1,46,43,41,267,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,261,62,65,19,237,0,0,0,0,0,0,0,0,0,0,0
1,259,332,105,23,0,0,0,0,0,0,0,0,0,0,0,0
1,38,47,65,57,3,0,0,0,0,0,0,0,0,0,0,0
1,37,57,4,28,0,0,0,0,0,0,0,0,0,0,0,0
1,37,43,62,4,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,62,64,106,55,61,5,0,0,0,0,0,0,0,0
1,259,49,11,57,241,0,0,0,0,0,0,0,0,0,0,0
1,37,46,4,25,0,0,0,0,0,0,0,0,0,0,0,0
1,36,49,64,106,55,104,57,29,0,0,0,0,0,0,0,0
1,36,46,62,315,58,57,29,0,0,0,0,0,0,0,0,0
1,36,62,106,21,57,53,237,105,236,0,0,0,0,0,0,0
1,36,261,19,29,0,0,0,0,0,0,0,0,0,0,0,0
1,38,49,64,65,58,57,4,0,0,0,0,0,0,0,0,0
1,37,261,11,27,24,0,0,0,0,0,0,0,0,0,0,0
1,46,106,1606,1607,0,0,0,0,0,0,0,0,0,0,0,0
1,261,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,315,57,8,24,0,0,0,0,0,0,0,0,0,0,0,0
1,318,261,62,315,8,25,0,0,0,0,0,0,0,0,0,0
1,36,42,43,4,24,0,0,0,0,0,0,0,0,0,0,0
1,36,46,21,57,4518,0,0,0,0,0,0,0,0,0,0,0
1,259,42,55,19,237,0,0,0,0,0,0,0,0,0,0,0
1,36,43,17,52,28,236,0,0,0,0,0,0,0,0,0,0
1,36,46,62,11,9,0,0,0,0,0,0,0,0,0,0,0
1,41,11,17,29,0,0,0,0,0,0,0,0,0,0,0,0
1,37,50,104,332,51,236,0,0,0,0,0,0,0,0,0,0
1,37,41,106,11,57,9,0,0,0,0,0,0,0,0,0,0
1,318,261,64,17,237,25,0,0,0,0,0,0,0,0,0,0
1,38,47,55,4,0,0,0,0,0,0,0,0,0,0,0,0
1,37,43,55,19,8,24,0,0,0,0,0,0,0,0,0,0
1,258,49,106,21,241,25,0,0,0,0,0,0,0,0,0,0
1,37,48,11,57,332,105,0,0,0,0,0,0,0,0,0,0
1,318,64,17,58,52,24,0,0,0,0,0,0,0,0,0,0
1,36,46,106,1605,1607,0,0,0,0,0,0,0,0,0,0,0
1,258,42,65,106,17,237,0,0,0,0,0,0,0,0,0,0
1,36,42,62,19,8,24,0,0,0,0,0,0,0,0,0,0
1,318,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,318,43,17,52,27,236,0,0,0,0,0,0,0,0,0,0
1,38,43,64,104,9,0,0,0,0,0,0,0,0,0,0,0
1,37,46,106,55,17,0,0,0,0,0,0,0,0,0,0,0
1,318,49,62,64,17,57,9,0,0,0,0,0,0,0,0,0
1,37,47,19,27,105,25,0,0,0,0,0,0,0,0,0,0
1,42,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,318,40,43,65,11,24,0,0,0,0,0,0,0,0,0,0
1,38,50,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,37,11,57,4452,25,0,0,0,0,0,0,0,0,0,0,0
1,36,40,46,17,10,0,0,0,0,0,0,0,0,0,0,0
1,36,50,55,57,4,0,0,0,0,0,0,0,0,0,0,0
1,37,261,62,65,9,105,24,18,0,0,0,0,0,0,0,0
1,259,49,21,239,25,0,0,0,0,0,0,0,0,0,0,0
1,37,43,65,11,237,25,0,0,0,0,0,0,0,0,0,0
1,38,47,106,4,24,0,0,0,0,0,0,0,0,0,0,0
1,38,43,64,65,5,24,0,0,0,0,0,0,0,0,0,0
1,37,47,64,21,9,0,0,0,0,0,0,0,0,0,0,0
1,318,46,64,58,57,4,0,0,0,0,0,0,0,0,0,0
1,37,49,55,104,57,29,105,25,0,0,0,0,0,0,0,0
1,37,46,11,57,0,0,0,0,0,0,0,0,0,0,0,0
1,42,106,53,4,105,24,0,0,0,0,0,0,0,0,0,0
1,259,46,106,4,0,0,0,0,0,0,0,0,0,0,0,0
1,37,261,62,315,27,18,0,0,0,0,0,0,0,0,0,0
1,40,43,62,11,244,0,0,0,0,0,0,0,0,0,0,0
1,39,49,257,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,64,106,1605,1606,105,0,0,0,0,0,0,0,0,0,0
1,318,46,62,65,55,104,57,29,0,0,0,0,0,0,0,0
1,39,318,261,17,57,237,0,0,0,0,0,0,0,0,0,0
1,318,261,55,21,0,0,0,0,0,0,0,0,0,0,0,0
1,35,49,65,104,58,29,0,0,0,0,0,0,0,0,0,0
1,259,46,244,18,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,50,19,57,239,0,0,0,0,0,0,0,0,0,0,0
1,43,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,43,65,11,57,52,29,0,0,0,0,0,0,0,0,0
1,36,41,17,57,0,0,0,0,0,0,0,0,0,0,0,0
1,46,21,4517,61,4518,29,0,0,0,0,0,0,0,0,0,0
1,36,261,62,65,3,24,0,0,0,0,0,0,0,0,0,0
1,318,261,19,57,310,25,0,0,0,0,0,0,0,0,0,0
1,38,46,62,64,106,11,9,0,0,0,0,0,0,0,0,0
1,43,11,9,236,0,0,0,0,0,0,0,0,0,0,0,0
1,318,47,106,21,57,4,238,18,0,0,0,0,0,0,0,0
1,43,62,64,17,8,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,55,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,21,57,28,0,0,0,0,0,0,0,0,0,0,0
1,318,43,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,9,0,0,0,0,0,0,0,0,0,0,0,0
1,318,41,57,1606,0,0,0,0,0,0,0,0,0,0,0,0
1,38,43,64,5,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,61,4,18,0,0,0,0,0,0,0,0,0,0,0
1,259,46,64,57,4,0,0,0,0,0,0,0,0,0,0,0
1,38,43,64,106,11,28,236,0,0,0,0,0,0,0,0,0
1,40,46,17,8,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,11,57,28,0,0,0,0,0,0,0,0,0,0,0
1,36,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,65,106,4,0,0,0,0,0,0,0,0,0,0
1,38,49,64,5,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,315,7,0,0,0,0,0,0,0,0,0,0,0,0
1,318,41,64,65,106,55,57,10,105,0,0,0,0,0,0,0
1,38,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,318,42,64,65,21,52,7,105,24,0,0,0,0,0,0,0
1,62,57,255,51,0,0,0,0,0,0,0,0,0,0,0,0
1,318,41,64,65,57,1606,29,0,0,0,0,0,0,0,0,0
1,37,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,17,57,8,0,0,0,0,0,0,0,0,0,0,0
1,318,41,4,105,25,0,0,0,0,0,0,0,0,0,0,0
1,36,49,21,57,240,24,0,0,0,0,0,0,0,0,0,0
1,64,106,1606,4,51,0,0,0,0,0,0,0,0,0,0,0
1,37,47,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1,318,37,46,57,4,0,0,0,0,0,0,0,0,0,0,0
1,37,47,62,64,65,19,9,0,0,0,0,0,0,0,0,0
1,40,49,106,57,4,0,0,0,0,0,0,0,0,0,0,0
1,38,46,65,106,58,4,0,0,0,0,0,0,0,0,0,0
1,37,46,64,65,3,0,0,0,0,0,0,0,0,0,0,0
1,36,49,62,106,55,17,57,52,27,18,0,0,0,0,0,0
1,38,43,62,11,58,240,0,0,0,0,0,0,0,0,0,0
1,49,21,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,55,104,9,0,0,0,0,0,0,0,0,0,0,0,0
1,35,43,57,4,0,0,0,0,0,0,0,0,0,0,0,0
1,46,64,9,25,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,64,65,1605,4,0,0,0,0,0,0,0,0,0,0
1,297,65,21,27,25,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,55,1606,4,0,0,0,0,0,0,0,0,0,0
1,36,49,11,9,25,0,0,0,0,0,0,0,0,0,0,0
1,297,62,106,19,27,0,0,0,0,0,0,0,0,0,0,0
1,37,46,11,57,4452,0,0,0,0,0,0,0,0,0,0,0
1,37,46,106,11,0,0,0,0,0,0,0,0,0,0,0,0
1,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,65,11,0,0,0,0,0,0,0,0,0,0,0,0
1,50,104,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,43,62,11,28,51,0,0,0,0,0,0,0,0,0,0
1,37,46,11,57,9,0,0,0,0,0,0,0,0,0,0,0
1,318,46,104,57,9,0,0,0,0,0,0,0,0,0,0,0
1,318,49,55,257,4496,241,0,0,0,0,0,0,0,0,0,0
1,261,62,21,61,29,0,0,0,0,0,0,0,0,0,0,0
1,37,46,55,1606,4,0,0,0,0,0,0,0,0,0,0,0
1,49,62,57,1605,29,0,0,0,0,0,0,0,0,0,0,0
1,46,64,11,29,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,106,57,25,0,0,0,0,0,0,0,0,0,0,0
1,318,49,21,27,25,0,0,0,0,0,0,0,0,0,0,0
1,37,46,19,29,25,0,0,0,0,0,0,0,0,0,0,0
1,46,62,64,106,26,4,51,0,0,0,0,0,0,0,0,0
1,38,43,106,104,9,0,0,0,0,0,0,0,0,0,0,0
1,38,46,55,11,9,0,0,0,0,0,0,0,0,0,0,0
1,318,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,65,58,4,0,0,0,0,0,0,0,0,0,0,0
1,36,41,106,21,57,0,0,0,0,0,0,0,0,0,0,0
1,259,26,241,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,4,25,0,0,0,0,0,0,0,0,0,0,0,0
1,48,61,58,57,1605,51,0,0,0,0,0,0,0,0,0,0
1,38,43,62,11,58,4,0,0,0,0,0,0,0,0,0,0
1,36,261,19,27,0,0,0,0,0,0,0,0,0,0,0,0
1,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,318,41,17,7,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,11,58,57,0,0,0,0,0,0,0,0,0,0
1,38,261,64,106,237,25,0,0,0,0,0,0,0,0,0,0
1,318,46,64,55,57,10,0,0,0,0,0,0,0,0,0,0
1,318,46,106,11,57,9,0,0,0,0,0,0,0,0,0,0
1,39,47,65,17,61,57,239,0,0,0,0,0,0,0,0,0
1,64,106,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,43,17,8,24,0,0,0,0,0,0,0,0,0,0,0
1,37,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0
1,267,64,21,58,27,25,0,0,0,0,0,0,0,0,0,0
1,38,46,106,11,57,9,0,0,0,0,0,0,0,0,0,0
1,37,43,64,61,28,4455,0,0,0,0,0,0,0,0,0,0
1,318,46,62,64,21,58,0,0,0,0,0,0,0,0,0,0
1,38,43,62,5,24,0,0,0,0,0,0,0,0,0,0,0
1,261,19,237,105,0,0,0,0,0,0,0,0,0,0,0,0
1,49,64,106,4496,237,0,0,0,0,0,0,0,0,0,0,0
1,37,41,62,11,57,5,0,0,0,0,0,0,0,0,0,0
1,37,46,17,28,0,0,0,0,0,0,0,0,0,0,0,0
1,37,42,64,28,25,0,0,0,0,0,0,0,0,0,0,0
1,318,43,21,58,241,236,0,0,0,0,0,0,0,0,0,0
1,40,43,64,65,55,0,0,0,0,0,0,0,0,0,0,0
1,37,49,21,61,9,25,0,0,0,0,0,0,0,0,0,0
1,37,49,11,240,24,0,0,0,0,0,0,0,0,0,0,0
1,37,49,64,65,106,4495,0,0,0,0,0,0,0,0,0,0
1,318,46,62,65,17,237,0,0,0,0,0,0,0,0,0,0
1,37,46,64,106,21,9,0,0,0,0,0,0,0,0,0,0
1,37,46,11,332,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,55,17,57,29,0,0,0,0,0,0,0,0,0,0
1,318,46,64,55,57,4,0,0,0,0,0,0,0,0,0,0
1,37,46,64,65,106,58,244,0,0,0,0,0,0,0,0,0
1,37,46,64,65,21,237,0,0,0,0,0,0,0,0,0,0
1,318,265,55,57,5,24,0,0,0,0,0,0,0,0,0,0
1,259,49,64,21,237,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,21,57,9,0,0,0,0,0,0,0,0,0,0
1,37,46,65,19,61,332,0,0,0,0,0,0,0,0,0,0
1,38,46,65,4,0,0,0,0,0,0,0,0,0,0,0,0
1,46,62,55,21,0,0,0,0,0,0,0,0,0,0,0,0
1,4517,17,69,57,29,51,0,0,0,0,0,0,0,0,0,0
1,259,42,106,21,57,9,0,0,0,0,0,0,0,0,0,0
1,36,43,64,11,19,57,332,28,51,0,0,0,0,0,0,0
1,36,46,57,1606,0,0,0,0,0,0,0,0,0,0,0,0
1,261,64,19,240,0,0,0,0,0,0,0,0,0,0,0,0
1,50,64,55,1606,1607,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,65,106,61,6,0,0,0,0,0,0,0,0,0
1,37,49,64,65,106,55,57,29,0,0,0,0,0,0,0,0
1,38,46,64,6,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,11,57,29,0,0,0,0,0,0,0,0,0,0
1,36,49,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,64,5,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,62,106,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,4,25,0,0,0,0,0,0,0,0,0,0,0,0
1,50,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,62,11,332,0,0,0,0,0,0,0,0,0,0,0
1,261,64,55,17,61,57,3,28,0,0,0,0,0,0,0,0
1,37,46,11,29,0,0,0,0,0,0,0,0,0,0,0,0
1,36,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,62,65,106,107,11,57,4452,0,0,0,0,0,0,0
1,318,261,19,27,18,0,0,0,0,0,0,0,0,0,0,0
1,37,259,49,47,43,297,62,64,55,21,19,57,0,0,0,0
1,258,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,37,49,64,11,61,57,52,240,25,0,0,0,0,0,0,0
1,36,261,17,59,52,237,23,0,0,0,0,0,0,0,0,0
1,37,46,62,15,57,0,0,0,0,0,0,0,0,0,0,0
1,318,46,57,52,4,0,0,0,0,0,0,0,0,0,0,0
1,261,64,17,57,237,0,0,0,0,0,0,0,0,0,0,0
1,40,47,240,105,0,0,0,0,0,0,0,0,0,0,0,0
1,37,47,11,8,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,19,9,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,62,106,11,57,29,0,0,0,0,0,0,0,0,0
1,38,43,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,318,49,62,64,21,61,57,29,0,0,0,0,0,0,0,0
1,261,57,4,25,0,0,0,0,0,0,0,0,0,0,0,0
1,36,42,5,24,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,42,55,9,18,0,0,0,0,0,0,0,0,0,0,0
1,46,19,4,9,0,0,0,0,0,0,0,0,0,0,0,0
1,258,43,64,106,11,9,236,0,0,0,0,0,0,0,0,0
1,37,40,41,65,11,17,59,57,0,0,0,0,0,0,0,0
1,36,42,64,11,57,8,25,0,0,0,0,0,0,0,0,0
1,38,46,62,21,28,0,0,0,0,0,0,0,0,0,0,0
1,38,46,21,19,57,240,0,0,0,0,0,0,0,0,0,0
1,35,49,55,237,25,0,0,0,0,0,0,0,0,0,0,0
1,62,64,106,21,11,61,28,0,0,0,0,0,0,0,0,0
1,36,46,62,64,65,57,244,0,0,0,0,0,0,0,0,0
1,37,43,64,65,107,4,0,0,0,0,0,0,0,0,0,0
1,37,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,46,64,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,266,62,106,17,9,24,0,0,0,0,0,0,0,0,0
1,43,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,318,41,64,106,3,9,0,0,0,0,0,0,0,0,0,0
1,36,266,64,4,18,0,0,0,0,0,0,0,0,0,0,0
1,298,257,309,58,0,0,0,0,0,0,0,0,0,0,0,0
1,35,42,106,7,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,62,58,57,4,18,0,0,0,0,0,0,0,0,0
1,37,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,43,62,65,106,57,8,25,0,0,0,0,0,0,0,0
1,318,46,58,4,0,0,0,0,0,0,0,0,0,0,0,0
1,318,47,17,27,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,62,5,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,62,64,17,57,332,18,0,0,0,0,0,0,0,0
1,318,62,64,106,11,57,1606,9,0,0,0,0,0,0,0,0
1,36,261,64,107,11,61,52,9,24,0,0,0,0,0,0,0
1,49,65,275,4495,57,237,0,0,0,0,0,0,0,0,0,0
1,36,261,64,55,4,0,0,0,0,0,0,0,0,0,0,0
1,38,47,65,3,0,0,0,0,0,0,0,0,0,0,0,0
1,35,46,11,28,0,0,0,0,0,0,0,0,0,0,0,0
1,37,47,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,49,104,29,0,0,0,0,0,0,0,0,0,0,0,0,0
1,318,64,11,8,24,0,0,0,0,0,0,0,0,0,0,0
1,38,43,11,61,9,0,0,0,0,0,0,0,0,0,0,0
1,38,43,64,65,5,0,0,0,0,0,0,0,0,0,0,0
1,37,41,11,9,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,62,65,19,9,0,0,0,0,0,0,0,0,0,0
1,37,43,26,4,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,62,64,17,57,0,0,0,0,0,0,0,0,0,0
1,36,46,64,65,17,27,0,0,0,0,0,0,0,0,0,0
1,37,46,65,17,7,236,0,0,0,0,0,0,0,0,0,0
1,36,46,64,4,0,0,0,0,0,0,0,0,0,0,0,0
1,36,264,17,57,9,0,0,0,0,0,0,0,0,0,0,0
1,36,46,55,4,0,0,0,0,0,0,0,0,0,0,0,0
1,38,266,11,19,9,0,0,0,0,0,0,0,0,0,0,0
1,36,46,15,27,0,0,0,0,0,0,0,0,0,0,0,0
1,318,46,62,17,7,0,0,0,0,0,0,0,0,0,0,0
1,36,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,43,62,64,65,106,55,24,0,0,0,0,0,0,0,0
1,318,261,315,57,51,0,0,0,0,0,0,0,0,0,0,0
1,38,49,11,29,25,0,0,0,0,0,0,0,0,0,0,0
1,36,46,17,9,0,0,0,0,0,0,0,0,0,0,0,0
1,37,49,19,27,0,0,0,0,0,0,0,0,0,0,0,0
1,36,43,55,4,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,61,57,5,0,0,0,0,0,0,0,0,0,0,0
1,36,265,106,17,61,27,0,0,0,0,0,0,0,0,0,0
1,42,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,49,62,104,29,25,0,0,0,0,0,0,0,0,0,0
1,41,11,57,8,0,0,0,0,0,0,0,0,0,0,0,0
1,46,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,46,52,6,105,0,0,0,0,0,0,0,0,0,0,0
1,50,4496,249,51,0,0,0,0,0,0,0,0,0,0,0,0
1,36,46,17,241,0,0,0,0,0,0,0,0,0,0,0,0
1,37,46,4,51,0,0,0,0,0,0,0,0,0,0,0,0
1,37,41,11,57,28,0,0,0,0,0,0,0,0,0,0,0
1,37,46,62,64,57,4,0,0,0,0,0,0,0,0,0,0
1,36,46,64,106,17,9,25,0,0,0,0,0,0,0,0,0
1,259,49,106,11,9,0,0,0,0,0,0,0,0,0,0,0
1,37,46,65,11,28,0,0,0,0,0,0,0,0,0,0,0
1,318,37,36,258,0,0,0,0,0,0,0,0,0,0,0,0
1,40,46,43,64,65,104,25,0,0,0,0,0,0,0,0,0
1,38,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0
